date,season,time_slot,home_id,sanctioned_load_watts,temperature_c,humidity_pct,appliance_name,category,priority,quantity,power_watts_each,total_power_watts,usage_hours,units_consumed,simultaneous_load_kw,optimized_action,reason,bill_amount_rs,target
2025-01-09,Winter,Afternoon,HOME_003,2000,18.0,53,Water Purifier,always_on,Essential,1,50,50,0.9,0.045,0.21,No optimization needed,Water Purifier is an essential appliance.,0.26,No_Action
2025-01-09,Winter,Afternoon,HOME_003,2000,18.0,53,WiFi,always_on,Essential,1,10,10,24.0,0.24,0.21,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-09,Winter,Evening,HOME_003,2000,26.0,45,Cooler,cool,Non-essential,1,200,200,3.3,0.66,1.97,No optimization needed,Usage within normal comfort and load range.,3.83,Delay_Load
2025-01-09,Winter,Evening,HOME_003,2000,26.0,45,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.97,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-09,Winter,Evening,HOME_003,2000,26.0,45,Iron Box,delay_sensitive,Non-essential,1,1000,1000,0.6,0.6,1.97,Avoid simultaneous heavy appliance usage,Combined load 1.97kW is close to the 2000W sanctioned limit.,3.48,Delay_Load
2025-01-09,Winter,Evening,HOME_003,2000,26.0,45,Lights,light,Non-essential,7,9,63,3.8,0.239,1.97,No optimization needed,Usage within normal comfort and load range.,1.39,Delay_Load
2025-01-09,Winter,Evening,HOME_003,2000,26.0,45,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.3,0.15,1.97,Delay Washing Machine usage due to overload risk,Combined load 1.97kW is high; delaying Washing Machine reduces peak load.,0.87,Delay_Load
2025-01-09,Winter,Evening,HOME_003,2000,26.0,45,Water Purifier,always_on,Essential,1,50,50,1.4,0.07,1.97,No optimization needed,Water Purifier is an essential appliance.,0.41,No_Action
2025-01-09,Winter,Evening,HOME_003,2000,26.0,45,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.97,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-09,Winter,Morning,HOME_003,2000,15.0,56,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.58,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-09,Winter,Morning,HOME_003,2000,15.0,56,Mixer,delay_sensitive,Non-essential,1,750,750,1.5,1.125,1.58,No optimization needed,Usage within normal comfort and load range.,6.52,Delay_Load
2025-01-09,Winter,Morning,HOME_003,2000,15.0,56,TV,neutral,Non-essential,1,120,120,3.0,0.36,1.58,No optimization needed,Usage within normal comfort and load range.,2.09,Delay_Load
2025-01-09,Winter,Morning,HOME_003,2000,15.0,56,Washing Machine,delay_sensitive,Non-essential,1,500,500,1.0,0.5,1.58,No optimization needed,Usage within normal comfort and load range.,2.9,No_Action
2025-01-09,Winter,Morning,HOME_003,2000,15.0,56,Water Purifier,always_on,Essential,1,50,50,1.1,0.055,1.58,No optimization needed,Water Purifier is an essential appliance.,0.32,No_Action
2025-01-09,Winter,Morning,HOME_003,2000,15.0,56,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.58,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-09,Winter,Night,HOME_003,2000,22.0,66,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.05,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-09,Winter,Night,HOME_003,2000,22.0,66,Lights,light,Non-essential,2,9,18,4.0,0.072,2.05,No optimization needed,Usage within normal comfort and load range.,0.42,No_Action
2025-01-09,Winter,Night,HOME_003,2000,22.0,66,Oven,delay_sensitive,Non-essential,1,1200,1200,0.5,0.6,2.05,Avoid simultaneous heavy appliance usage,Combined load 2.05kW is close to the 2000W sanctioned limit.,3.48,Delay_Load
2025-01-09,Winter,Night,HOME_003,2000,22.0,66,TV,neutral,Non-essential,1,120,120,3.2,0.384,2.05,No optimization needed,Usage within normal comfort and load range.,2.23,No_Action
2025-01-09,Winter,Night,HOME_003,2000,22.0,66,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.6,0.3,2.05,Delay Washing Machine usage due to overload risk,Combined load 2.05kW is high; delaying Washing Machine reduces peak load.,1.74,Delay_Load
2025-01-09,Winter,Night,HOME_003,2000,22.0,66,Water Purifier,always_on,Essential,1,50,50,1.2,0.06,2.05,No optimization needed,Water Purifier is an essential appliance.,0.35,Suggest_OFF
2025-01-09,Winter,Night,HOME_003,2000,22.0,66,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.05,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-10,Winter,Afternoon,HOME_003,2000,25.0,48,Fridge,always_on,Essential,1,150,150,24.0,3.6,0.21,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-10,Winter,Afternoon,HOME_003,2000,25.0,48,Water Purifier,always_on,Essential,1,50,50,0.6,0.03,0.21,No optimization needed,Water Purifier is an essential appliance.,0.17,No_Action
2025-01-10,Winter,Afternoon,HOME_003,2000,25.0,48,WiFi,always_on,Essential,1,10,10,24.0,0.24,0.21,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-10,Winter,Evening,HOME_003,2000,24.0,54,AC,cool,Non-essential,1,1500,1500,5.2,7.8,2.07,Avoid simultaneous heavy appliance usage,Combined load 2.07kW is close to the 2000W sanctioned limit.,45.24,Delay_Load
2025-01-10,Winter,Evening,HOME_003,2000,24.0,54,Cooler,cool,Non-essential,1,200,200,5.6,1.12,2.07,No optimization needed,Usage within normal comfort and load range.,6.5,Suggest_OFF
2025-01-10,Winter,Evening,HOME_003,2000,24.0,54,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.07,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-10,Winter,Evening,HOME_003,2000,24.0,54,Lights,light,Non-essential,4,9,36,4.5,0.162,2.07,No optimization needed,Usage within normal comfort and load range.,0.94,Suggest_OFF
2025-01-10,Winter,Evening,HOME_003,2000,24.0,54,TV,neutral,Non-essential,1,120,120,2.9,0.348,2.07,No optimization needed,Usage within normal comfort and load range.,2.02,No_Action
2025-01-10,Winter,Evening,HOME_003,2000,24.0,54,Water Purifier,always_on,Essential,1,50,50,0.9,0.045,2.07,No optimization needed,Water Purifier is an essential appliance.,0.26,No_Action
2025-01-10,Winter,Evening,HOME_003,2000,24.0,54,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.07,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-10,Winter,Morning,HOME_003,2000,23.0,50,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.16,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-10,Winter,Morning,HOME_003,2000,23.0,50,Mixer,delay_sensitive,Non-essential,1,750,750,0.6,0.45,2.16,Delay Mixer usage due to overload risk,Combined load 2.16kW is high; delaying Mixer reduces peak load.,2.61,Suggest_OFF
2025-01-10,Winter,Morning,HOME_003,2000,23.0,50,Oven,delay_sensitive,Non-essential,1,1200,1200,0.8,0.96,2.16,Avoid simultaneous heavy appliance usage,Combined load 2.16kW is close to the 2000W sanctioned limit.,5.57,Delay_Load
2025-01-10,Winter,Morning,HOME_003,2000,23.0,50,Water Purifier,always_on,Essential,1,50,50,1.5,0.075,2.16,No optimization needed,Water Purifier is an essential appliance.,0.44,No_Action
2025-01-10,Winter,Morning,HOME_003,2000,23.0,50,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.16,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-10,Winter,Night,HOME_003,2000,15.0,49,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.39,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-10,Winter,Night,HOME_003,2000,15.0,49,Lights,light,Non-essential,7,9,63,3.6,0.227,1.39,No optimization needed,Usage within normal comfort and load range.,1.32,No_Action
2025-01-10,Winter,Night,HOME_003,2000,15.0,49,Room Heater,heat,Non-essential,1,1000,1000,1.2,1.2,1.39,No optimization needed,Usage within normal comfort and load range.,6.96,No_Action
2025-01-10,Winter,Night,HOME_003,2000,15.0,49,TV,neutral,Non-essential,1,120,120,1.3,0.156,1.39,No optimization needed,Usage within normal comfort and load range.,0.9,No_Action
2025-01-10,Winter,Night,HOME_003,2000,15.0,49,Water Purifier,always_on,Essential,1,50,50,1.6,0.08,1.39,No optimization needed,Water Purifier is an essential appliance.,0.46,No_Action
2025-01-10,Winter,Night,HOME_003,2000,15.0,49,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.39,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-13,Winter,Afternoon,HOME_001,3000,21.0,54,Cooler,cool,Non-essential,1,200,200,5.1,1.02,2.66,Suggest turning OFF Cooler - temperature comfortable (21.0°C),Ambient temperature 21.0°C is below the 24°C comfort threshold for cooling.,5.92,Suggest_OFF
2025-01-13,Winter,Afternoon,HOME_001,3000,21.0,54,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.66,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-13,Winter,Afternoon,HOME_001,3000,21.0,54,Mixer,delay_sensitive,Non-essential,1,750,750,1.2,0.9,2.66,Delay Mixer usage due to overload risk,Combined load 2.66kW is high; delaying Mixer reduces peak load.,5.22,Delay_Load
2025-01-13,Winter,Afternoon,HOME_001,3000,21.0,54,Room Heater,heat,Non-essential,1,1000,1000,1.0,1.0,2.66,Avoid simultaneous heavy appliance usage,Combined load 2.66kW is close to the 3000W sanctioned limit.,5.8,Delay_Load
2025-01-13,Winter,Afternoon,HOME_001,3000,21.0,54,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.4,0.2,2.66,Delay Washing Machine usage due to overload risk,Combined load 2.66kW is high; delaying Washing Machine reduces peak load.,1.16,No_Action
2025-01-13,Winter,Afternoon,HOME_001,3000,21.0,54,Water Purifier,always_on,Essential,1,50,50,1.5,0.075,2.66,No optimization needed,Water Purifier is an essential appliance.,0.44,No_Action
2025-01-13,Winter,Afternoon,HOME_001,3000,21.0,54,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.66,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-13,Winter,Evening,HOME_001,3000,15.0,53,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.28,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-13,Winter,Evening,HOME_001,3000,15.0,53,Lights,light,Non-essential,8,9,72,3.4,0.245,1.28,No optimization needed,Usage within normal comfort and load range.,1.42,No_Action
2025-01-13,Winter,Evening,HOME_001,3000,15.0,53,Room Heater,heat,Non-essential,1,1000,1000,1.5,1.5,1.28,No optimization needed,Usage within normal comfort and load range.,8.7,No_Action
2025-01-13,Winter,Evening,HOME_001,3000,15.0,53,Water Purifier,always_on,Essential,1,50,50,1.6,0.08,1.28,No optimization needed,Water Purifier is an essential appliance.,0.46,No_Action
2025-01-13,Winter,Evening,HOME_001,3000,15.0,53,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.28,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-13,Winter,Morning,HOME_001,3000,23.0,48,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.41,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-13,Winter,Morning,HOME_001,3000,23.0,48,Oven,delay_sensitive,Non-essential,1,1200,1200,1.2,1.44,1.41,No optimization needed,Usage within normal comfort and load range.,8.35,No_Action
2025-01-13,Winter,Morning,HOME_001,3000,23.0,48,Water Purifier,always_on,Essential,1,50,50,1.9,0.095,1.41,No optimization needed,Water Purifier is an essential appliance.,0.55,No_Action
2025-01-13,Winter,Morning,HOME_001,3000,23.0,48,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.41,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-13,Winter,Night,HOME_001,3000,23.0,57,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.56,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-13,Winter,Night,HOME_001,3000,23.0,57,Lights,light,Non-essential,3,9,27,4.7,0.127,1.56,No optimization needed,Usage within normal comfort and load range.,0.74,No_Action
2025-01-13,Winter,Night,HOME_001,3000,23.0,57,Oven,delay_sensitive,Non-essential,1,1200,1200,1.0,1.2,1.56,No optimization needed,Usage within normal comfort and load range.,6.96,No_Action
2025-01-13,Winter,Night,HOME_001,3000,23.0,57,TV,neutral,Non-essential,1,120,120,2.3,0.276,1.56,No optimization needed,Usage within normal comfort and load range.,1.6,No_Action
2025-01-13,Winter,Night,HOME_001,3000,23.0,57,Water Purifier,always_on,Essential,1,50,50,0.8,0.04,1.56,No optimization needed,Water Purifier is an essential appliance.,0.23,No_Action
2025-01-13,Winter,Night,HOME_001,3000,23.0,57,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.56,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-15,Winter,Afternoon,HOME_001,3000,19.0,50,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.03,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-15,Winter,Afternoon,HOME_001,3000,19.0,50,Oven,delay_sensitive,Non-essential,1,1200,1200,1.4,1.68,2.03,No optimization needed,Usage within normal comfort and load range.,9.74,No_Action
2025-01-15,Winter,Afternoon,HOME_001,3000,19.0,50,TV,neutral,Non-essential,1,120,120,2.8,0.336,2.03,No optimization needed,Usage within normal comfort and load range.,1.95,No_Action
2025-01-15,Winter,Afternoon,HOME_001,3000,19.0,50,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.6,0.3,2.03,No optimization needed,Usage within normal comfort and load range.,1.74,No_Action
2025-01-15,Winter,Afternoon,HOME_001,3000,19.0,50,Water Purifier,always_on,Essential,1,50,50,0.7,0.035,2.03,No optimization needed,Water Purifier is an essential appliance.,0.2,No_Action
2025-01-15,Winter,Afternoon,HOME_001,3000,19.0,50,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.03,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-15,Winter,Evening,HOME_001,3000,20.0,51,AC,cool,Non-essential,1,1500,1500,5.5,8.25,2.88,Avoid simultaneous heavy appliance usage,Combined load 2.88kW is close to the 3000W sanctioned limit.,47.85,Delay_Load
2025-01-15,Winter,Evening,HOME_001,3000,20.0,51,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.88,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-15,Winter,Evening,HOME_001,3000,20.0,51,Iron Box,delay_sensitive,Non-essential,1,1000,1000,0.7,0.7,2.88,Delay Iron Box usage due to overload risk,Combined load 2.88kW is high; delaying Iron Box reduces peak load.,4.06,Delay_Load
2025-01-15,Winter,Evening,HOME_001,3000,20.0,51,Lights,light,Non-essential,6,9,54,4.6,0.248,2.88,No optimization needed,Usage within normal comfort and load range.,1.44,Suggest_OFF
2025-01-15,Winter,Evening,HOME_001,3000,20.0,51,TV,neutral,Non-essential,1,120,120,1.5,0.18,2.88,No optimization needed,Usage within normal comfort and load range.,1.04,No_Action
2025-01-15,Winter,Evening,HOME_001,3000,20.0,51,Water Purifier,always_on,Essential,1,50,50,1.9,0.095,2.88,No optimization needed,Water Purifier is an essential appliance.,0.55,No_Action
2025-01-15,Winter,Evening,HOME_001,3000,20.0,51,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.88,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-15,Winter,Morning,HOME_001,3000,22.0,52,Fridge,always_on,Essential,1,150,150,24.0,3.6,3.08,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-15,Winter,Morning,HOME_001,3000,22.0,52,Geyser,heat_water,Medium,1,2000,2000,0.8,1.6,3.08,Avoid simultaneous heavy appliance usage,Combined load 3.08kW is close to the 3000W sanctioned limit.,9.28,Delay_Load
2025-01-15,Winter,Morning,HOME_001,3000,22.0,52,Mixer,delay_sensitive,Non-essential,1,750,750,1.5,1.125,3.08,Delay Mixer usage due to overload risk,Combined load 3.08kW is high; delaying Mixer reduces peak load.,6.52,Delay_Load
2025-01-15,Winter,Morning,HOME_001,3000,22.0,52,TV,neutral,Non-essential,1,120,120,3.2,0.384,3.08,No optimization needed,Usage within normal comfort and load range.,2.23,No_Action
2025-01-15,Winter,Morning,HOME_001,3000,22.0,52,Water Purifier,always_on,Essential,1,50,50,1.9,0.095,3.08,No optimization needed,Water Purifier is an essential appliance.,0.55,No_Action
2025-01-15,Winter,Morning,HOME_001,3000,22.0,52,WiFi,always_on,Essential,1,10,10,24.0,0.24,3.08,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-15,Winter,Night,HOME_001,3000,21.0,58,Fans,cool,Non-essential,1,75,75,5.3,0.398,3.03,Suggest turning OFF Fans - temperature comfortable (21.0°C),Ambient temperature 21.0°C is below the 24°C comfort threshold for cooling.,2.31,Suggest_OFF
2025-01-15,Winter,Night,HOME_001,3000,21.0,58,Fridge,always_on,Essential,1,150,150,24.0,3.6,3.03,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-15,Winter,Night,HOME_001,3000,21.0,58,Iron Box,delay_sensitive,Non-essential,1,1000,1000,1.1,1.1,3.03,Delay Iron Box usage due to overload risk,Combined load 3.03kW is high; delaying Iron Box reduces peak load.,6.38,Delay_Load
2025-01-15,Winter,Night,HOME_001,3000,21.0,58,Lights,light,Non-essential,5,9,45,2.4,0.108,3.03,No optimization needed,Usage within normal comfort and load range.,0.63,No_Action
2025-01-15,Winter,Night,HOME_001,3000,21.0,58,Oven,delay_sensitive,Non-essential,1,1200,1200,0.4,0.48,3.03,Avoid simultaneous heavy appliance usage,Combined load 3.03kW is close to the 3000W sanctioned limit.,2.78,Delay_Load
2025-01-15,Winter,Night,HOME_001,3000,21.0,58,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.7,0.35,3.03,Delay Washing Machine usage due to overload risk,Combined load 3.03kW is high; delaying Washing Machine reduces peak load.,2.03,Delay_Load
2025-01-15,Winter,Night,HOME_001,3000,21.0,58,Water Purifier,always_on,Essential,1,50,50,0.6,0.03,3.03,No optimization needed,Water Purifier is an essential appliance.,0.17,No_Action
2025-01-15,Winter,Night,HOME_001,3000,21.0,58,WiFi,always_on,Essential,1,10,10,24.0,0.24,3.03,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-15,Winter,Afternoon,HOME_002,4000,23.0,58,Cooler,cool,Non-essential,1,200,200,3.3,0.66,1.41,Suggest turning OFF Cooler - temperature comfortable (23.0°C),Ambient temperature 23.0°C is below the 24°C comfort threshold for cooling.,3.83,No_Action
2025-01-15,Winter,Afternoon,HOME_002,4000,23.0,58,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.41,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-01-15,Winter,Afternoon,HOME_002,4000,23.0,58,Iron Box,delay_sensitive,Non-essential,1,1000,1000,0.5,0.5,1.41,No optimization needed,Usage within normal comfort and load range.,2.9,No_Action
2025-01-15,Winter,Afternoon,HOME_002,4000,23.0,58,Water Purifier,always_on,Essential,1,50,50,0.9,0.045,1.41,No optimization needed,Water Purifier is an essential appliance.,0.26,No_Action
2025-01-15,Winter,Afternoon,HOME_002,4000,23.0,58,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.41,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-01-15,Winter,Evening,HOME_002,4000,27.0,56,Cooler,cool,Non-essential,1,200,200,2.1,0.42,0.97,No optimization needed,Usage within normal comfort and load range.,2.44,No_Action
